1425,45,45
1426,48,-45
1427,48,-42
1428,48,-39
1429,48,-36
1430,48,-33
1431,48,-30
1432,48,-27
1433,48,-24
1434,48,-21
1435,48,-18
1436,48,-15
1437,48,-12
1438,48,-9
1439,48,-6
1440,48,-3
1441,48,0
1442,48,3
1443,48,6
1444,48,9
1445,48,12
1446,48,15
1447,48,18
1448,48,21
1449,48,24
1450,48,27
1451,48,30
1452,48,33
1453,48,36
1454,48,39
1455,48,42
1456,48,45
1457,51,-45
1458,51,-42
1459,51,-39
1460,51,-36
1461,51,-33
1462,51,-30
1463,51,-27
1464,51,-24
1465,51,-21
1466,51,-18
1467,51,-15
1468,51,-12
1469,51,-9
1470,51,-6
1471,51,-3
1472,51,0
1473,51,3
1474,51,6
1475,51,9
1476,51,12
1477,51,15
1478,51,18
1479,51,21
1480,51,24
1481,51,27
1482,51,30
1483,51,33
1484,51,36
1485,51,39
1486,51,42
1487,51,45
1488,54,-45
1489,54,-42
1490,54,-39
1491,54,-36
1492,54,-33
1493,54,-30
1494,54,-27
1495,54,-24
1496,54,-21
1497,54,-18
1498,54,-15
1499,54,-12
1500,54,-9
1501,54,-6
1502,54,-3
1503,54,0
1504,54,3
1505,54,6
1506,54,9
1507,54,12
1508,54,15
1509,54,18
1510,54,21
1511,54,24
1512,54,27
1513,54,30
1514,54,33
1515,54,36
1516,54,39
1517,54,42
1518,54,45
1519,57,-45
1520,57,-42
1521,57,-39
1522,57,-36
1523,57,-33
1524,57,-30
1525,57,-27
1526,57,-24
1527,57,-21
1528,57,-18
1529,57,-15
1530,57,-12
1531,57,-9
1532,57,-6
1533,57,-3
1534,57,0
1535,57,3
1536,57,6
1537,57,9
1538,57,12
1539,57,15
1540,57,18
1541,57,21
1542,57,24
1543,57,27
1544,57,30
1545,57,33
1546,57,36
1547,57,39
1548,57,42
1549,57,45
1550,60,-45
1551,60,-42
1552,60,-39
1553,60,-36
1554,60,-33
1555,60,-30
1556,60,-27
1557,60,-24
1558,60,-21
1559,60,-18
1560,60,-15
1561,60,-12
1562,60,-9
1563,60,-6
1564,60,-3
1565,60,0
1566,60,3
1567,60,6
1568,60,9
1569,60,12
1570,60,15
1571,60,18
1572,60,21
1573,60,24
1574,60,27
1575,60,30
1576,60,33
1577,60,36
1578,60,39
1579,60,42
1580,60,45
1581,63,-45
1582,63,-42
1583,63,-39
1584,63,-36
1585,63,-33
1586,63,-30
1587,63,-27
1588,63,-24
1589,63,-21
1590,63,-18
1591,63,-15
1592,63,-12
1593,63,-9
1594,63,-6
1595,63,-3
1596,63,0
1597,63,3
1598,63,6
1599,63,9
1600,63,12
1601,63,15
1602,63,18
1603,63,21
1604,63,24
1605,63,27
1606,63,30
1607,63,33
1608,63,36
1609,63,39
1610,63,42
1611,63,45
1612,66,-45
1613,66,-42
1614,66,-39
1615,66,-36
1616,66,-33
1617,66,-30
1618,66,-27
1619,66,-24
1620,66,-21
1621,66,-18
1622,66,-15
1623,66,-12
1624,66,-9
1625,66,-6
1626,66,-3
1627,66,0
1628,66,3
1629,66,6
1630,66,9
1631,66,12
1632,66,15
1633,66,18
1634,66,21
1635,66,24
1636,66,27
1637,66,30
1638,66,33
1639,66,36
1640,66,39
1641,66,42
1642,66,45
1643,69,-45
1644,69,-42
1645,69,-39
1646,69,-36
1647,69,-33
1648,69,-30
1649,69,-27
1650,69,-24
1651,69,-21
1652,69,-18
1653,69,-15
1654,69,-12
1655,69,-9
1656,69,-6
1657,69,-3
1658,69,0
1659,69,3
1660,69,6
1661,69,9
1662,69,12
1663,69,15
1664,69,18
1665,69,21
1666,69,24
1667,69,27
1668,69,30
1669,69,33
1670,69,36
1671,69,39
1672,69,42
1673,69,45
1674,72,-45
1675,72,-42
1676,72,-39
1677,72,-36
1678,72,-33
1679,72,-30
1680,72,-27
1681,72,-24
1682,72,-21
1683,72,-18
1684,72,-15
1685,72,-12
